Date,VH,Team,OpenOU,OpenOver,OpenUnder,CloseOU,CloseOver,CloseUnder,Total,OpenResult,CloseResult
2008-11-30,H,NYRangers,5,-130,110,5,-115,-105,4,Under,Under
2008-11-30,H,Atlanta,5.5,-110,-110,5.5,-115,-105,6,Over,Over
2008-11-30,H,Dallas,5.5,-110,-110,5.5,-125,105,7,Over,Over
2008-11-30,H,Carolina,5.5,-105,-115,5.5,105,-125,5,Under,Under
2008-12-01,H,Columbus,5.5,-110,-110,5.5,115,-135,5,Under,Under
2008-12-01,H,Buffalo,5.5,-120,100,5.5,-125,105,2,Under,Under
2008-12-01,H,Detroit,5.5,110,-130,5.5,115,-135,3,Under,Under
2008-12-01,H,Minnesota,5,-130,110,5,-125,105,11,Over,Over
2008-12-01,H,LosAngeles,6,-125,105,6,-125,105,4,Under,Under
2008-12-02,H,Washington,5.5,-110,-110,5.5,100,-120,8,Over,Over
2008-12-02,H,Philadelphia,5.5,-120,100,5.5,-120,100,7,Over,Over
2008-12-02,H,Montreal,5.5,-125,105,6,110,-130,9,Over,Over
2008-12-02,H,Phoenix,5.5,-110,-110,5.5,110,-130,6,Over,Over
2008-12-02,H,Calgary,5.5,-120,100,5.5,-125,105,4,Under,Under
2008-12-02,H,SanJose,5.5,-130,110,5.5,-125,105,7,Over,Over
2008-12-03,H,NYRangers,5.5,115,-135,5.5,120,-140,5,Under,Under
2008-12-03,H,Ottawa,5.5,-120,100,5.5,-120,100,6,Over,Over
2008-12-03,H,Minnesota,5,-130,110,5,-135,115,4,Under,Under
2008-12-03,H,Chicago,5.5,100,-120,5.5,-110,-110,6,Over,Over
2008-12-03,H,Edmonton,5.5,-130,110,5.5,-120,100,7,Over,Over
2008-12-04,H,Philadelphia,5.5,-110,-110,5.5,100,-120,5,Under,Under
2008-12-04,H,Montreal,5.5,110,-130,5,-125,105,8,Over,Over
2008-12-04,H,Washington,5.5,-120,100,5.5,-120,100,7,Over,Over
2008-12-04,H,Carolina,5.5,-135,115,5.5,-125,105,7,Over,Over
2008-12-04,H,TampaBay,5.5,110,-130,5,-140,120,4,Under,Under
2008-12-04,H,Florida,5.5,100,-120,5.5,105,-125,3,Under,Under
2008-12-04,H,Detroit,5.5,-110,-110,5.5,100,-120,11,Over,Over
2008-12-04,H,Nashville,5.5,-115,-105,5.5,-110,-110,5,Under,Under
2008-12-04,H,Phoenix,5.5,-130,110,6,110,-130,9,Over,Over
2008-12-04,H,SanJose,5.5,-105,-115,5.5,-105,-115,5,Under,Under
2008-12-05,H,Minnesota,5.5,110,-130,5,-130,110,3,Under,Under
2008-12-05,H,St.Louis,5.5,115,-135,5.5,100,-120,7,Over,Over
2008-12-05,H,Dallas,5.5,-130,110,5.5,-125,105,3,Under,Under
2008-12-05,H,LosAngeles,5.5,-120,100,5.5,-125,105,9,Over,Over
2008-12-06,H,Ottawa,5.5,-120,100,5.5,-105,-115,5,Under,Under
2008-12-06,H,Carolina,5.5,-130,110,5.5,-125,105,3,Under,Under
2008-12-06,H,Florida,5.5,110,-130,5.5,125,-145,4,Under,Under
2008-12-06,H,Toronto,6,-125,105,6,-125,105,3,Under,Under
2008-12-06,H,Detroit,5.5,-130,110,6,110,-130,9,Over,Over
2008-12-06,H,NYIslanders,5.5,-130,110,6,110,-130,6,Over,Push
2008-12-06,H,Montreal,5.5,100,-120,5.5,110,-130,3,Under,Under
2008-12-06,H,TampaBay,5.5,110,-130,5.5,105,-125,7,Over,Over
2008-12-06,H,Nashville,5.5,110,-130,5,-135,115,1,Under,Under
2008-12-06,H,St.Louis,5.5,110,-130,5.5,100,-120,7,Over,Over
2008-12-06,H,SanJose,5.5,-105,-115,5.5,-105,-115,5,Under,Under
2008-12-06,H,LosAngeles,5.5,-110,-110,5.5,100,-120,3,Under,Under
2008-12-07,H,Carolina,5.5,-110,-110,5.5,-115,-105,4,Under,Under
2008-12-07,H,Chicago,5.5,-110,-110,5.5,-125,105,8,Over,Over
2008-12-07,H,NYRangers,5.5,115,-135,5.5,115,-135,3,Under,Under
2008-12-07,H,Colorado,5.5,110,-130,5.5,105,-125,9,Over,Over
2008-12-07,H,Anaheim,5.5,110,-130,5,-130,110,8,Over,Over
2008-12-08,H,Boston,5.5,115,-135,5.5,115,-135,8,Over,Over
2008-12-08,H,Ottawa,5.5,115,-135,5,-135,115,7,Over,Over
2008-12-08,H,Pittsburgh,5.5,-130,110,5.5,-125,105,7,Over,Over
2008-12-08,H,Toronto,6,100,-120,6,-105,-115,6,Push,Push
2008-12-08,H,St.Louis,5.5,105,-125,5.5,100,-120,9,Over,Over
2008-12-09,H,Philadelphia,5.5,-120,100,5.5,-115,-105,7,Over,Over
2008-12-09,H,Montreal,5.5,-110,-110,5.5,-105,-115,5,Under,Under
2008-12-09,H,Nashville,5.5,100,-120,5.5,-110,-110,4,Under,Under
2008-12-09,H,Colorado,5.5,-110,-110,5.5,-120,100,7,Over,Over
2008-12-10,H,Atlanta,5.5,105,-125,5.5,100,-120,5,Under,Under
2008-12-10,H,NewJersey,5,110,-130,5.5,110,-130,5,Push,Under
2008-12-10,H,Washington,5.5,-110,-110,5.5,-105,-115,4,Under,Under
2008-12-10,H,Buffalo,5.5,-105,-115,5.5,-115,-105,6,Over,Over
2008-12-10,H,Detroit,5.5,-105,-115,5.5,-120,100,7,Over,Over
2008-12-10,H,Dallas,5.5,-110,-110,5.5,-125,105,8,Over,Over
2008-12-10,H,Chicago,5.5,-130,110,5.5,-130,110,2,Under,Under
2008-12-10,H,Anaheim,5,-130,110,5.5,120,-140,6,Over,Over
2008-12-11,H,Columbus,5.5,100,-120,5.5,-105,-115,3,Under,Under
2008-12-11,H,Montreal,5.5,-110,-110,5.5,-110,-110,4,Under,Under
2008-12-11,H,Philadelphia,5.5,-120,100,5.5,-120,100,11,Over,Over
2008-12-11,H,Pittsburgh,5.5,-130,110,6,110,-130,11,Over,Over
2008-12-11,H,Edmonton,5.5,100,-120,5.5,105,-125,2,Under,Under
2008-12-11,H,Phoenix,5,-110,-110,5,-120,100,4,Under,Under
2008-12-11,H,SanJose,5.5,110,-130,5.5,110,-130,2,Under,Under
2008-12-11,H,LosAngeles,5.5,-120,100,5.5,-120,100,8,Over,Over
2008-12-12,H,NewJersey,5,-110,-110,5,-105,-115,13,Over,Over
2008-12-12,H,Washington,5.5,-125,105,5.5,-115,-105,6,Over,Over
2008-12-12,H,Atlanta,5.5,105,-125,5.5,-105,-115,10,Over,Over
2008-12-12,H,Buffalo,6,100,-120,6,-115,-105,3,Under,Under
2008-12-12,H,Dallas,5.5,-130,110,6,110,-130,4,Under,Under
2008-12-12,H,Colorado,5.5,-135,115,6,115,-135,7,Over,Over
2008-12-12,H,Calgary,5.5,100,-120,5.5,105,-125,5,Under,Under
2008-12-13,H,Philadelphia,6,100,-120,6,-115,-105,9,Over,Over
2008-12-13,H,LosAngeles,5.5,110,-130,5,-140,120,4,Under,Under
2008-12-13,H,Columbus,5.5,-125,105,5.5,-115,-105,4,Under,Under
2008-12-13,H,NewJersey,5.5,115,-135,5.5,110,-130,6,Over,Over
2008-12-13,H,NYRangers,5.5,110,-130,5,-140,120,5,Under,Push
2008-12-13,H,Montreal,5.5,-130,110,5.5,-120,100,3,Under,Under
2008-12-13,H,Ottawa,5.5,-105,-115,5.5,100,-120,2,Under,Under
2008-12-13,H,Boston,5.5,100,-120,5.5,-125,105,6,Over,Over
2008-12-13,H,Nashville,5.5,-125,105,5.5,-115,-105,3,Under,Under
2008-12-13,H,Phoenix,5.5,-110,-110,5.5,-110,-110,9,Over,Over
2008-12-13,H,Edmonton,5.5,-105,-115,5.5,100,-120,3,Under,Under
2008-12-13,H,SanJose,5.5,-120,100,5.5,-105,-115,9,Over,Over
2008-12-14,H,Chicago,5.5,-120,100,5.5,-120,100,4,Under,Under
2008-12-14,H,Anaheim,5,-110,-110,5,-125,105,6,Over,Over
2008-12-14,H,Vancouver,5.5,110,-130,5,-130,110,8,Over,Over
2008-12-15,H,Detroit,5.5,-125,105,5.5,-130,110,5,Under,Under
2008-12-15,H,LosAngeles,5.5,-110,-110,5.5,-105,-115,5,Under,Under
2008-12-16,H,Carolina,5.5,-110,-110,5.5,105,-125,5,Under,Under
2008-12-16,H,NYIslanders,5.5,-135,115,5.5,-110,-110,9,Over,Over
2008-12-16,H,Philadelphia,5.5,-135,115,6,-105,-115,7,Over,Over
2008-12-16,H,Toronto,5.5,-115,-105,5.5,-115,-105,5,Under,Under
2008-12-16,H,Ottawa,5.5,-130,110,5.5,-115,-105,5,Under,Under
2008-12-16,H,St.Louis,5.5,-110,-110,5.5,-130,110,9,Over,Over
2008-12-16,H,Dallas,5.5,-130,110,5.5,-120,100,3,Under,Under
2008-12-16,H,Edmonton,5.5,-130,110,5.5,-130,110,11,Over,Over
2008-12-16,H,Anaheim,5,-120,100,5,-125,105,4,Under,Under
2008-12-17,H,Columbus,5.5,105,-125,5,-130,110,3,Under,Under
2008-12-17,H,Buffalo,5.5,105,-125,5.5,-105,-115,8,Over,Over
2008-12-17,H,Minnesota,5,-125,105,5,-120,100,5,Push,Push
2008-12-17,H,LosAngeles,5.5,115,-135,5.5,105,-125,5,Under,Under
2008-12-17,H,Vancouver,5.5,105,-125,5.5,110,-130,6,Over,Over
2008-12-18,H,Washington,6,-105,-115,6,-115,-105,6,Push,Push
2008-12-18,H,Montreal,5.5,-125,105,5.5,-130,110,7,Over,Over
2008-12-18,H,Carolina,5.5,100,-120,5.5,110,-130,3,Under,Under
2008-12-18,H,Atlanta,6,100,-120,6.5,105,-125,9,Over,Over
2008-12-18,H,Boston,5.5,-130,110,5.5,-120,100,13,Over,Over
2008-12-18,H,Detroit,5.5,100,-120,5.5,-110,-110,6,Over,Over
2008-12-18,H,TampaBay,5.5,-130,110,5.5,-125,105,3,Under,Under
2008-12-18,H,Dallas,5.5,105,-125,5.5,120,-140,11,Over,Over
2008-12-18,H,Phoenix,5.5,100,-120,5.5,100,-120,3,Under,Under
2008-12-19,H,NewJersey,5,-130,110,5,-140,120,6,Over,Over
2008-12-19,H,Buffalo,5.5,-125,105,5.5,-125,105,5,Under,Under
2008-12-19,H,Minnesota,5.5,110,-130,5.5,115,-135,5,Under,Under
2008-12-19,H,Edmonton,5.5,110,-130,5.5,110,-130,5,Under,Under
2008-12-19,H,Calgary,5.5,-130,110,6,100,-120,5,Under,Under
2008-12-20,H,Boston,5.5,100,-120,5.5,115,-135,6,Over,Over
2008-12-20,H,Philadelphia,6,-110,-110,6,-110,-110,8,Over,Over
2008-12-20,H,Ottawa,5.5,105,-125,5,-140,120,9,Over,Over
2008-12-20,H,Detroit,5.5,-130,110,6,105,-125,10,Over,Over
2008-12-20,H,Atlanta,5.5,-120,100,5.5,-130,110,7,Over,Over
2008-12-20,H,Montreal,5.5,-120,100,5.5,-105,-115,7,Over,Over
2008-12-20,H,Pittsburgh,6,-130,110,6.5,105,-125,10,Over,Over
2008-12-20,H,Nashville,5.5,-120,100,5.5,100,-120,1,Under,Under
2008-12-20,H,St.Louis,5.5,100,-120,5.5,115,-135,6,Over,Over
2008-12-20,H,Phoenix,5.5,115,-135,5,-140,120,2,Under,Under
2008-12-20,H,Vancouver,5.5,-130,110,6,110,-130,4,Under,Under
2008-12-20,H,SanJose,5.5,115,-135,5.5,120,-140,5,Under,Under
2008-12-21,H,NewJersey,5.5,-110,-110,5.5,-130,110,5,Under,Under
2008-12-21,H,Florida,5.5,-110,-110,5.5,105,-125,3,Under,Under
2008-12-21,H,St.Louis,5.5,-120,100,5.5,-125,105,9,Over,Over
2008-12-21,H,Montreal,5.5,-110,-110,5.5,100,-120,5,Under,Under
2008-12-22,H,Atlanta,6,-140,120,6.5,-110,-110,8,Over,Over
2008-12-22,H,Buffalo,6,-110,-110,6,-120,100,7,Over,Over
2008-12-22,H,Edmonton,5.5,120,-140,5.5,100,-120,6,Over,Over
2008-12-22,H,Vancouver,5.5,115,-135,5.5,115,-135,7,Over,Over
2008-12-23,H,Philadelphia,5.5,-125,105,5.5,-120,100,10,Over,Over
2008-12-23,H,NYRangers,4.5,120,-140,5.5,110,-130,9,Over,Over
2008-12-23,H,Columbus,5.5,100,-120,5.5,105,-125,3,Under,Under
2008-12-23,H,NewJersey,5.5,-105,-115,5.5,-110,-110,2,Under,Under
2008-12-23,H,NYIslanders,6,105,-125,6,-105,-115,6,Push,Push
2008-12-23,H,Pittsburgh,6,105,-125,6,-105,-115,2,Under,Under
2008-12-23,H,Florida,5.5,120,-140,5.5,120,-140,3,Under,Under
2008-12-23,H,Toronto,6,-105,-115,6,-110,-110,10,Over,Over
2008-12-23,H,Detroit,6,-110,-110,6.5,105,-125,5,Under,Under
2008-12-23,H,Minnesota,5.5,120,-140,5,-130,110,5,Under,Push
2008-12-23,H,Colorado,5.5,115,-135,5.5,110,-130,9,Over,Over
2008-12-23,H,Calgary,5.5,120,-140,5.5,115,-135,7,Over,Over
2008-12-23,H,SanJose,5.5,100,-120,5.5,105,-125,5,Under,Under
2008-12-26,H,Washington,6,-110,-110,6,-110,-110,5,Under,Under
2008-12-26,H,NewJersey,5.5,-110,-110,5.5,100,-120,1,Under,Under
2008-12-26,H,NYIslanders,6,-120,100,6,-130,110,5,Under,Under
2008-12-26,H,Atlanta,6,100,-120,6,-115,-105,9,Over,Over
2008-12-26,H,Florida,5.5,110,-130,5.5,120,-140,7,Over,Over
2008-12-26,H,Nashville,5.5,-110,-110,5.5,-105,-115,5,Under,Under
2008-12-26,H,Chicago,6,-125,105,6,-125,105,6,Push,Push
2008-12-26,H,Vancouver,5.5,-110,-110,5.5,-110,-110,5,Under,Under
2008-12-26,H,LosAngeles,5.5,-110,-110,5.5,-110,-110,3,Under,Under
2008-12-27,H,Columbus,5.5,-120,100,5.5,-105,-115,3,Under,Under
2008-12-27,H,Buffalo,6,100,-120,6,105,-125,7,Over,Over
2008-12-27,H,Carolina,5.5,100,-120,5.5,100,-120,6,Over,Over
2008-12-27,H,Pittsburgh,6,100,-120,6,100,-120,5,Under,Under
2008-12-27,H,TampaBay,5,-125,105,5,-130,110,10,Over,Over
2008-12-27,H,NYRangers,5,-110,-110,5,-120,100,6,Over,Over
2008-12-27,H,Dallas,5.5,100,-120,5.5,100,-120,7,Over,Over
2008-12-27,H,St.Louis,5.5,-110,-110,5.5,-110,-110,5,Under,Under
2008-12-27,H,Colorado,5.5,-135,115,5.5,-125,105,7,Over,Over
2008-12-27,H,Phoenix,5.5,-110,-110,5.5,-110,-110,4,Under,Under
2008-12-27,H,Calgary,5.5,100,-120,5.5,110,-130,9,Over,Over
2008-12-28,H,Atlanta,6,-105,-115,6,-105,-115,3,Under,Under
2008-12-28,H,St.Louis,5.5,-110,-110,5.5,-110,-110,7,Over,Over
2008-12-28,H,Minnesota,5.5,-110,-110,5.5,105,-125,5,Under,Under
2008-12-28,H,Washington,6.5,-110,-110,6.5,-110,-110,5,Under,Under
2008-12-28,H,Edmonton,5.5,115,-135,5.5,115,-135,7,Over,Over
2008-12-28,H,Vancouver,5.5,100,-120,5.5,105,-125,3,Under,Under
2008-12-29,H,NYRangers,5.5,110,-130,5.5,110,-130,9,Over,Over
2008-12-29,H,Florida,5.5,115,-135,5.5,120,-140,7,Over,Over
2008-12-29,H,Dallas,5.5,-120,100,5.5,-110,-110,4,Under,Under
2008-12-29,H,Calgary,5,-130,110,5.5,120,-140,3,Under,Under
2008-12-29,H,Colorado,5.5,-120,100,5.5,-110,-110,6,Over,Over
2008-12-29,H,LosAngeles,5.5,120,-140,5,-120,100,2,Under,Under
2008-12-30,H,Buffalo,6,-110,-110,6,-105,-115,6,Push,Push
2008-12-30,H,Detroit,6,100,-120,6,-115,-105,4,Under,Under
2008-12-30,H,TampaBay,5.5,115,-135,5.5,115,-135,3,Under,Under
2008-12-30,H,Toronto,6,-125,105,6.5,100,-120,7,Over,Over
2008-12-30,H,Pittsburgh,6,110,-130,6,115,-135,7,Over,Over
2008-12-30,H,St.Louis,5.5,-120,100,5.5,-105,-115,7,Over,Over
2008-12-30,H,Edmonton,5.5,105,-125,5.5,-105,-115,5,Under,Under
2008-12-30,H,Vancouver,5.5,-125,105,5.5,-130,110,5,Under,Under
2008-12-31,H,NYIslanders,5.5,100,-120,5.5,100,-120,6,Over,Over
2008-12-31,H,Minnesota,5,-130,110,5,-120,100,5,Push,Push
2008-12-31,H,Phoenix,5.5,-110,-110,5.5,100,-120,4,Under,Under
2008-12-31,H,Carolina,6,-125,105,6,-125,105,4,Under,Under
2008-12-31,H,Dallas,5.5,-105,-115,5.5,-110,-110,6,Over,Over
2008-12-31,H,Anaheim,5,-125,105,5,-125,105,2,Under,Under
2008-12-31,H,Calgary,5.5,110,-130,5.5,-105,-115,10,Over,Over
2009-01-01,H,Chicago,5.5,110,-130,5.5,-120,100,10,Over,Over
2009-01-01,H,Washington,6,110,-130,6,115,-135,11,Over,Over
2009-01-01,H,Boston,6,100,-120,6,110,-130,6,Push,Push
2009-01-01,H,Toronto,6,-135,115,6,-130,110,5,Under,Under
2009-01-01,H,Nashville,5.5,110,-130,5.5,115,-135,3,Under,Under
2009-01-02,H,NewJersey,5.5,110,-130,5,-130,110,5,Under,Push
2009-01-02,H,Carolina,6,105,-125,6,-105,-115,3,Under,Under
2009-01-02,H,Atlanta,5.5,-130,110,5.5,-125,105,7,Over,Over
2009-01-02,H,Colorado,5.5,110,-130,5,-120,100,7,Over,Over
2009-01-02,H,Phoenix,5.5,100,-120,5.5,-110,-110,9,Over,Over
2009-01-02,H,Anaheim,5.5,-105,-115,5.5,-115,-105,9,Over,Over
2009-01-03,H,Pittsburgh,5.5,-120,100,5.5,-115,-105,7,Over,Over
2009-01-03,H,Boston,6,105,-125,5.5,-130,110,6,Push,Over
2009-01-03,H,Nashville,5.5,100,-120,5.5,115,-135,5,Under,Under
2009-01-03,H,Washington,5.5,-105,-115,6,110,-130,3,Under,Under
2009-01-03,H,Toronto,6,100,-120,6,-110,-110,4,Under,Under
2009-01-03,H,TampaBay,5.5,-110,-110,5.5,-115,-105,5,Under,Under
2009-01-03,H,Minnesota,5.5,105,-125,5.5,105,-125,5,Under,Under
2009-01-03,H,St.Louis,5.5,110,-130,5,-135,115,7,Over,Over
2009-01-03,H,Edmonton,5.5,-105,-115,5.5,-115,-105,5,Under,Under
2009-01-03,H,LosAngeles,5.5,-130,110,5.5,-125,105,3,Under,Under
2009-01-03,H,SanJose,5.5,-125,105,5.5,-115,-105,8,Over,Over
2009-01-04,H,Montreal,5.5,115,-135,5.5,120,-140,11,Over,Over
2009-01-04,H,Atlanta,6,-125,105,6,-125,105,5,Under,Under
2009-01-04,H,NewJersey,5.5,110,-130,5.5,120,-140,7,Over,Over
2009-01-04,H,Chicago,5.5,-130,110,5.5,-135,115,7,Over,Over
2009-01-04,H,Anaheim,5.5,110,-130,5.5,105,-125,2,Under,Under
2009-01-04,H,Colorado,5.5,110,-130,5,-140,120,2,Under,Under
2009-01-04,H,Vancouver,5.5,-110,-110,5.5,-120,100,5,Under,Under
2009-01-05,H,NYRangers,5.5,105,-125,5.5,-110,-110,4,Under,Under
2009-01-05,H,Edmonton,5.5,-120,100,6,105,-125,5,Under,Under
2009-01-06,H,Carolina,5.5,110,-130,5.5,110,-130,5,Under,Under
2009-01-06,H,Washington,6,-125,105,6,-120,100,3,Under,Under
2009-01-06,H,Boston,5.5,110,-130,5,-130,110,1,Under,Under
2009-01-06,H,Buffalo,5.5,-130,110,5.5,-110,-110,6,Over,Over
2009-01-06,H,Detroit,5.5,110,-130,5.5,-115,-105,3,Under,Under
2009-01-06,H,Pittsburgh,6,-135,115,6,-130,110,4,Under,Under
2009-01-06,H,Toronto,6,100,-120,6,-115,-105,6,Push,Push
2009-01-06,H,Nashville,5.5,110,-130,5.5,110,-130,3,Under,Under
2009-01-06,H,Phoenix,5.5,-120,100,5.5,-120,100,6,Over,Over
2009-01-06,H,Anaheim,5,-130,110,5.5,115,-135,4,Under,Under
2009-01-06,H,Calgary,5.5,105,-125,5.5,100,-120,7,Over,Over
2009-01-07,H,NYRangers,5.5,105,-125,5.5,120,-140,9,Over,Over
2009-01-07,H,Edmonton,5.5,-115,-105,5.5,-120,100,6,Over,Over
2009-01-08,H,Boston,5.5,-120,100,5.5,100,-120,10,Over,Over
2009-01-08,H,Philadelphia,5.5,115,-135,5,-125,105,4,Under,Under
2009-01-08,H,NewJersey,5.5,-110,-110,5.5,-115,-105,4,Under,Under
2009-01-08,H,Montreal,6,-125,105,6,-110,-110,8,Over,Over
2009-01-08,H,Florida,5.5,115,-135,5.5,110,-130,6,Over,Over
2009-01-08,H,Detroit,5.5,-125,105,5.5,-120,100,7,Over,Over
2009-01-08,H,Nashville,5.5,-105,-115,5.5,105,-125,8,Over,Over
2009-01-08,H,Colorado,6,100,-120,6,-110,-110,3,Under,Under
2009-01-08,H,Calgary,5.5,-135,115,6,110,-130,7,Over,Over
2009-01-08,H,Phoenix,5.5,105,-125,5.5,100,-120,5,Under,Under
2009-01-08,H,LosAngeles,5,-110,-110,5,-120,100,7,Over,Over
2009-01-09,H,Washington,5.5,-110,-110,5.5,100,-120,3,Under,Under
2009-01-09,H,Buffalo,5.5,-105,-115,5.5,-105,-115,3,Under,Under
2009-01-09,H,Edmonton,5.5,-105,-115,5.5,100,-120,5,Under,Under
2009-01-09,H,Vancouver,5.5,-115,-105,5.5,-120,100,10,Over,Over
2009-01-09,H,Anaheim,5.5,110,-130,5.5,110,-130,7,Over,Over
2009-01-10,H,Florida,5.5,-115,-105,5.5,-125,105,12,Over,Over
2009-01-10,H,Boston,5.5,100,-120,5.5,110,-130,6,Over,Over
2009-01-10,H,Colorado,5.5,-125,105,5.5,-110,-110,8,Over,Over
2009-01-10,H,Montreal,6,-115,-105,6,-110,-110,9,Over,Over
2009-01-10,H,Columbus,5,-115,-105,5,105,-125,6,Over,Over
2009-01-10,H,Detroit,5.5,-130,110,5.5,-130,110,4,Under,Under
2009-01-10,H,Philadelphia,6.5,100,-120,6.5,105,-125,5,Under,Under
2009-01-10,H,Ottawa,5.5,115,-135,5.5,110,-130,2,Under,Under
2009-01-10,H,Nashville,5.5,-120,100,5.5,-125,105,5,Under,Under
2009-01-10,H,Phoenix,5.5,-110,-110,5.5,100,-120,1,Under,Under
2009-01-10,H,Vancouver,5.5,-105,-115,5.5,105,-125,6,Over,Over
2009-01-10,H,LosAngeles,5,-130,110,5,-135,115,6,Over,Over
2009-01-11,H,Chicago,5.5,-130,110,5.5,-120,100,4,Under,Under
2009-01-11,H,Edmonton,5.5,-130,110,6,-105,-115,3,Under,Under
2009-01-11,H,Anaheim,5.5,115,-135,5.5,120,-140,7,Over,Over
2009-01-12,H,Dallas,5.5,-130,110,5.5,-115,-105,9,Over,Over
2009-01-12,H,LosAngeles,5.5,110,-130,5.5,115,-135,4,Under,Under
2009-01-13,H,Philadelphia,6,-135,115,6,-115,-105,6,Push,Push
2009-01-13,H,Boston,5.5,-110,-110,5.5,-115,-105,4,Under,Under
2009-01-13,H,NYIslanders,5.5,110,-130,5.5,-115,-105,3,Under,Under
2009-01-13,H,Columbus,5.5,115,-135,5,-130,110,7,Over,Over
2009-01-13,H,Washington,5.5,-130,110,5.5,-125,105,7,Over,Over
2009-01-13,H,Toronto,6,100,-120,5.5,-125,105,2,Under,Under
2009-01-13,H,Ottawa,5.5,110,-130,5,-130,110,6,Over,Over
2009-01-13,H,Minnesota,5,-120,100,5,-115,-105,9,Over,Over
2009-01-13,H,Calgary,5.5,-130,110,6,105,-125,4,Under,Under
2009-01-13,H,Vancouver,5.5,110,-130,5.5,100,-120,5,Under,Under
2009-01-13,H,SanJose,5.5,-110,-110,5.5,-110,-110,8,Over,Over
2009-01-14,H,Atlanta,5.5,-130,110,5.5,-130,110,5,Under,Under
2009-01-14,H,Pittsburgh,6,-125,105,6,-130,110,9,Over,Over
2009-01-14,H,Chicago,6,100,-120,5.5,-130,110,5,Under,Under
2009-01-14,H,Anaheim,5.5,100,-120,5.5,-120,100,7,Over,Over
2009-01-15,H,NYIslanders,5.5,-130,110,6,110,-130,3,Under,Under
2009-01-15,H,Montreal,5.5,100,-120,5.5,110,-130,5,Under,Under
2009-01-15,H,TampaBay,5.5,-125,105,5.5,-120,100,5,Under,Under
2009-01-15,H,Carolina,6,100,-120,5.5,-125,105,10,Over,Over
2009-01-15,H,Minnesota,5,-130,110,5,-135,115,6,Over,Over
2009-01-15,H,St.Louis,5.5,-125,105,5.5,-120,100,7,Over,Over
2009-01-15,H,Dallas,5.5,-115,-105,5.5,-110,-110,9,Over,Over
2009-01-15,H,Vancouver,5.5,-110,-110,5.5,105,-125,5,Under,Under
2009-01-15,H,LosAngeles,5.5,-115,-105,5.5,-115,-105,4,Under,Under
2009-01-15,H,SanJose,5.5,-120,100,5.5,-125,105,5,Under,Under
2009-01-16,H,Columbus,5.5,-110,-110,5,-140,120,3,Under,Under
2009-01-16,H,Pittsburgh,5.5,-115,-105,5.5,-110,-110,4,Under,Under
2009-01-16,H,Atlanta,6.5,-115,-105,6.5,-110,-110,7,Over,Over
2009-01-16,H,Florida,5.5,-120,100,5.5,-125,105,5,Under,Under
2009-01-16,H,Chicago,5.5,-120,100,5.5,110,-130,5,Under,Under
2009-01-16,H,Colorado,5.5,-125,105,5.5,-130,110,5,Under,Under
2009-01-17,H,Dallas,5.5,-115,-105,5.5,-115,-105,5,Under,Under
2009-01-17,H,Buffalo,5.5,-115,-105,5.5,-130,110,4,Under,Under
2009-01-17,H,NYIslanders,5.5,-110,-110,5.5,-110,-110,4,Under,Under
2009-01-17,H,Ottawa,5.5,115,-135,5.5,110,-130,9,Over,Over
2009-01-17,H,Washington,6,100,-120,6,110,-130,3,Under,Under
2009-01-17,H,TampaBay,5.5,-110,-110,5.5,-105,-115,7,Over,Over
2009-01-17,H,Nashville,5.5,-110,-110,5.5,-110,-110,9,Over,Over
2009-01-17,H,St.Louis,6,-105,-115,6,-105,-115,3,Under,Under
2009-01-17,H,Minnesota,5.5,110,-130,5,-130,110,3,Under,Under
2009-01-17,H,Calgary,5.5,105,-125,5.5,105,-125,7,Over,Over
2009-01-17,H,SanJose,5.5,-125,105,5.5,-120,100,11,Over,Over
2009-01-18,H,Pittsburgh,5.5,100,-120,5.5,-120,100,3,Under,Under
2009-01-18,H,Vancouver,5,-125,105,5,-125,105,11,Over,Over
2009-01-18,H,Edmonton,5.5,110,-130,5.5,100,-120,9,Over,Over
2009-01-18,H,Colorado,5.5,-130,110,5.5,-135,115,8,Over,Over
2009-01-19,H,Boston,5.5,-130,110,5.5,-125,105,9,Over,Over
2009-01-19,H,NYIslanders,6,100,-120,6,-110,-110,3,Under,Under
2009-01-19,H,Toronto,6,-125,105,6,-135,115,2,Under,Under
2009-01-19,H,Florida,5.5,-110,-110,5.5,-105,-115,5,Under,Under
2009-01-19,H,TampaBay,5.5,-110,-110,5.5,-120,100,6,Over,Over
2009-01-19,H,Chicago,5.5,120,-140,5,-130,110,5,Under,Push
2009-01-19,H,Nashville,5,-130,110,5,-135,115,4,Under,Under
2009-01-20,H,NYRangers,5,-120,100,5,-120,100,6,Over,Over
2009-01-20,H,Atlanta,6,-110,-110,6,-115,-105,6,Push,Push
2009-01-20,H,Pittsburgh,6,100,-120,6,105,-125,3,Under,Under
2009-01-20,H,Ottawa,5.5,-125,105,5.5,-130,110,5,Under,Under
2009-01-20,H,Minnesota,5,-120,100,5,-115,-105,7,Over,Over
2009-01-20,H,Edmonton,5.5,110,-130,5.5,115,-135,7,Over,Over
2009-01-20,H,Phoenix,5.5,-120,100,5.5,-120,100,9,Over,Over
2009-01-20,H,SanJose,5.5,-105,-115,5.5,-120,100,3,Under,Under
2009-01-21,H,NewJersey,5.5,110,-130,5.5,110,-130,7,Over,Over
